"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"29035","Carter, MO","4","CA6N","804","484","        Truck transportation","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",1522
"29035","Carter, MO","4","CA6N","805","485","        Transit and ground passenger transportation","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29035","Carter, MO","4","CA6N","806","486","        Pipeline transportation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29035","Carter, MO","4","CA6N","807","487","        Scenic and sightseeing transportation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29035","Carter, MO","4","CA6N","808","488","        Support activities for transportation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(D)"
"29035","Carter, MO","4","CA6N","809","492","        Couriers and messengers",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29035","Carter, MO","4","CA6N","811","493","        Warehousing and storage",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29035","Carter, MO","4","CA6N","900","51","      Information","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",291,"(D)","(D)","(D)",335
"29035","Carter, MO","4","CA6N","901","511","        Publishing industries (except Internet)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29035","Carter, MO","4","CA6N","902","512","        Motion picture and sound recording industries",0,0,0,0,0,0,0,0,0,0,0,0,"(D)","(D)","(D)"
"29035","Carter, MO","4","CA6N","903","515","        Broadcasting (except Internet)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29035","Carter, MO","4","CA6N","904","516","        Internet publishing and broadcasting 4/",0,0,0,0,0,0,"(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)"
"29035","Carter, MO","4","CA6N","905","517","        Telecommunications","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29035","Carter, MO","4","CA6N","906","518","        Data processing, hosting, and related services",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29035","Carter, MO","4","CA6N","907","519","        Other information services 4/",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29035","Carter, MO","4","CA6N","1000","52","      Finance and insurance",1508,1697,1771,2901,"(D)",1309,"(D)",1363,"(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29035","Carter, MO","4","CA6N","1001","521","        Monetary Authorities-central bank",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29035","Carter, MO","4","CA6N","1002","522","        Credit intermediation and related activities","(D)","(D)","(D)",2661,"(D)","(D)","(D)","(D)",1614,1695,1794,1886,2008,2019,2107
"29035","Carter, MO","4","CA6N","1003","523","        Securities, commodity contracts, and other financial investments and related activities",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29035","Carter, MO","4","CA6N","1004","524","        Insurance carriers and related activities","(D)","(D)","(D)",240,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29035","Carter, MO","4","CA6N","1005","525","        Funds, trusts, and other financial vehicles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29035","Carter, MO","4","CA6N","1100","53","      Real estate and rental and leasing",121,156,157,180,"(D)",148,"(D)",137,"(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29035","Carter, MO","4","CA6N","1101","531","        Real estate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29035","Carter, MO","4","CA6N","1102","532","        Rental and leasing services",121,156,157,180,"(D)",148,"(D)",137,"(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29035","Carter, MO","4","CA6N","1103","533","        Lessors of nonfinancial intangible assets (except copyrighted works)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29035","Carter, MO","4","CA6N","1200","54","      Professional, scientific, and technical services",192,469,418,438,434,"(D)","(D)","(D)",329,365,"(D)",331,317,"(D)","(D)"
"29035","Carter, MO","4","CA6N","1300","55","      Management of companies and enterprises","(D)","(D)",0,0,0,0,0,0,0,0,0,0,0,0,0
"29035","Carter, MO","4","CA6N","1400","56","      Administrative and support and waste management and remediation services","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29035","Carter, MO","4","CA6N","1401","561","        Administrative and support services","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",0,0,0,0,0
"29035","Carter, MO","4","CA6N","1402","562","        Waste management and remediation services",0,0,0,0,0,0,0,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29035","Carter, MO","4","CA6N","1500","61","      Educational services",0,0,"(D)","(D)","(D)","(D)","(D)",0,0,0,0,0,0,0,0
"29035","Carter, MO","4","CA6N","1600","62","      Health care and social assistance",2164,"(D)","(D)","(D)","(D)","(D)","(D)",3745,4269,4628,5056,4946,5606,5354,5621
"29035","Carter, MO","4","CA6N","1601","621","        Ambulatory health care services",799,1046,1151,"(D)","(D)",1229,1496,2133,2604,2956,3253,"(D)",1443,1469,1422
"29035","Carter, MO","4","CA6N","1602","622","        Hospitals",0,0,0,0,0,"(D)","(D)","(D)","(D)","(D)","(D)","(D)",0,0,0
"29035","Carter, MO","4","CA6N","1603","623","        Nursing and residential care facilities",1160,1496,1672,1718,1081,1093,1105,1176,1201,1214,1335,1397,1541,1478,1537
"29035","Carter, MO","4","CA6N","1604","624","        Social assistance",205,"(D)","(D)",222,251,238,248,"(D)","(D)","(D)","(D)",1748,2622,2407,2662
"29035","Carter, MO","4","CA6N","1700","71","      Arts, entertainment, and recreation","(D)","(D)","(D)",0,0,0,0,0,0,0,"(D)","(D)","(D)",0,"(D)"
"29035","Carter, MO","4","CA6N","1701","711","        Performing arts, spectator sports, and related industries","(D)","(D)",0,0,0,0,0,0,0,0,0,0,0,0,0
"29035","Carter, MO","4","CA6N","1702","712","        Museums, historical sites, and similar institutions",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29035","Carter, MO","4","CA6N","1703","713","        Amusement, gambling, and recreation industries",0,0,"(D)",0,0,0,0,0,0,0,"(D)","(D)","(D)",0,"(D)"
"29035","Carter, MO","4","CA6N","1800","72","      Accommodation and food services","(D)","(D)","(D)","(D)",1808,1771,1808,1791,1959,2064,"(D)","(D)","(D)",1771,"(D)"
"29035","Carter, MO","4","CA6N","1801","721","        Accommodation","(D)","(D)","(D)","(D)","(D)",516,552,631,711,807,"(D)","(D)","(D)",844,"(D)"
"29035","Carter, MO","4","CA6N","1802","722","        Food services and drinking places",568,616,702,1126,"(D)",1255,1256,1160,1248,1257,788,744,910,927,1127
"29035","Carter, MO","4","CA6N","1900","81","      Other services (except public administration)",2032,2113,2206,2506,2421,2531,2493,2643,2679,2762,2744,2809,2991,3118,3250
"29035","Carter, MO","4","CA6N","1901","811","        Repair and maintenance",358,"(D)","(D)","(D)","(D)",409,347,314,"(D)","(D)","(D)","(D)",424,450,493
"29035","Carter, MO","4","CA6N","1902","812","        Personal and laundry services",0,0,0,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29035","Carter, MO","4","CA6N","1903","813","        Religious, grantmaking, civic, professional, and similar organizations","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29035","Carter, MO","4","CA6N","1904","814","        Private households","(D)",185,203,207,203,210,224,227,201,180,190,164,172,193,198
"29035","Carter, MO","4","CA6N","2000","...","    Government and government enterprises",16231,16609,17567,18138,19169,19414,19344,20841,21984,23278,21735,22206,21101,20990,21751
"29035","Carter, MO","4","CA6N","2001","...","      Federal, civilian",3762,3855,4245,4556,4728,4805,4831,5717,6205,7783,7062,7524,6512,6521,6796
"29035","Carter, MO","4","CA6N","2002","...","      Military",309,415,623,687,738,704,789,884,1010,866,783,720,702,639,615
"29035","Carter, MO","4","CA6N","2010","...","      State and local",12160,12339,12699,12895,13703,13905,13724,14240,14769,14629,13890,13962,13887,13830,14340
"29035","Carter, MO","4","CA6N","2011","...","        State government",2072,1882,2082,2070,2147,2030,2097,2169,2246,2253,2225,1985,1868,1889,1980
"29035","Carter, MO","4","CA6N","2012","...","        Local government",10088,10457,10617,10825,11556,11875,11627,12071,12523,12376,11665,11977,12019,11941,12360
"29037","Cass, MO","4","CA6N","1","...","Compensation of employees (thousands of dollars) 1/",670563,706641,767488,828623,901509,959827,996355,1021865,1020497,1028769,1018518,1061532,1088659,1117785,1186525
"29037","Cass, MO","4","CA6N","5","...","  Wages and salaries",543447,568115,612581,656672,711411,757946,787771,809405,798017,801906,800275,835937,854452,888413,940919
"29037","Cass, MO","4","CA6N","6","...","  Supplements to wages and salaries",127116,138526,154907,171951,190098,201881,208584,212460,222480,226863,218243,225595,234207,229372,245606
"29037","Cass, MO","4","CA6N","7","...","    Employer contributions for employee pension and insurance funds 2/",88059,97234,109901,123695,135538,143640,148762,150664,161758,167024,157451,162243,170024,163247,176033
"29037","Cass, MO","4","CA6N","8","...","    Employer contributions for government social insurance",39057,41292,45006,48256,54560,58241,59822,61796,60722,59839,60792,63352,64183,66125,69573
"29037","Cass, MO","4","CA6N","9","...","Average compensation per job (dollars) 3/",31046,32458,34012,35150,36843,38404,39180,40392,41005,41857,41615,42290,42671,42840,43714
"29037","Cass, MO","4","CA6N","81","111-112","  Farm compensation",4237,3959,4818,4410,5536,5063,8101,6935,7048,6487,6317,9121,6280,8060,7618
"29037","Cass, MO","4","CA6N","82","...","  Nonfarm compensation",666326,702682,762670,824213,895973,954764,988254,1014930,1013449,1022282,1012201,1052411,1082379,1109725,1178907
"29037","Cass, MO","4","CA6N","90","113-814","    Private nonfarm compensation",489898,518476,562739,608916,658860,700479,715408,740558,727337,729162,729120,770692,801515,832735,894463
"29037","Cass, MO","4","CA6N","100","113-115","      Forestry, fishing, and related activities",989,1000,"(D)",1119,1045,1159,1176,1109,1239,1256,1375,1515,1671,1689,1779
"29037","Cass, MO","4","CA6N","101","113","        Forestry and logging",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29037","Cass, MO","4","CA6N","102","114","        Fishing, hunting and trapping",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29037","Cass, MO","4","CA6N","103","115","        Support activities for agriculture and forestry",989,1000,"(D)",1119,1045,1159,1176,1109,1239,1256,1375,1515,1671,1689,1779
"29037","Cass, MO","4","CA6N","200","21","      Mining, quarrying, and oil and gas extraction",6827,6426,6290,6961,7935,8982,7349,3338,2855,2678,3158,3185,3554,4202,4537
"29037","Cass, MO","4","CA6N","201","211","        Oil and gas extraction",0,0,0,0,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29037","Cass, MO","4","CA6N","202","212","        Mining (except oil and gas)","(D)","(D)","(D)","(D)",7892,8868,7216,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29037","Cass, MO","4","CA6N","203","213","        Support activities for mining","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29037","Cass, MO","4","CA6N","300","22","      Utilities",4668,5721,"(D)",4251,4468,4382,3856,5821,4946,6005,"(D)","(D)","(D)","(D)","(D)"
"29037","Cass, MO","4","CA6N","400","23","      Construction",100439,104594,107854,106504,129793,139150,122856,120361,104986,92048,83687,88435,91981,96493,105790
"29037","Cass, MO","4","CA6N","401","236","        Construction of buildings",9060,9946,8390,8737,11521,11048,11175,12245,12667,11193,5445,5872,7598,8542,8496
"29037","Cass, MO","4","CA6N","402","237","        Heavy and civil engineering construction",18882,19948,17013,17820,19264,18382,5948,5929,9792,9935,11106,10478,11902,11987,12687
"29037","Cass, MO","4","CA6N","403","238","        Specialty trade contractors",72497,74700,82451,79947,99008,109720,105733,102187,82527,70920,67136,72085,72481,75964,84607
"29037","Cass, MO","4","CA6N","500","31-33","      Manufacturing",48559,48031,49458,55507,54482,56194,53542,50051,43333,41482,40068,46525,71776,70801,90870
"29037","Cass, MO","4","CA6N","510","321,327-339","        Durable goods manufacturing",38842,38891,41297,46057,50081,51324,49709,46049,39567,36511,34609,40650,46596,46765,66571
"29037","Cass, MO","4","CA6N","511","321","          Wood product manufacturing",3967,3190,3474,3613,2841,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29037","Cass, MO","4","CA6N","512","327","          Nonmetallic mineral product manufacturing",6229,6558,6603,7146,7488,6655,5840,4874,3886,3346,3143,3447,3916,4140,4585
"29037","Cass, MO","4","CA6N","513","331","          Primary metal manufacturing","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",0
"29037","Cass, MO","4","CA6N","514","332","          Fabricated metal product manufacturing",20598,20453,22347,25195,28252,31943,30077,28256,25173,23559,22434,25304,30547,29968,38672
"29037","Cass, MO","4","CA6N","515","333","          Machinery manufacturing",1821,1387,1553,1826,2917,3317,4871,4598,3762,4278,3874,5759,5640,5691,16708
"29037","Cass, MO","4","CA6N","516","334","          Computer and electronic product manufacturing","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29037","Cass, MO","4","CA6N","517","335","          Electrical equipment, appliance, and component manufacturing",842,1143,"(D)",0,0,0,0,0,0,0,0,0,0,0,0
"29037","Cass, MO","4","CA6N","518","3361-3363","          Motor vehicles, bodies and trailers, and parts manufacturing",649,792,856,"(D)","(D)","(D)",627,"(D)","(D)",1177,1114,1044,978,1076,1085
"29037","Cass, MO","4","CA6N","519","3364-3369","          Other transportation equipment manufacturing",0,0,0,0,0,0,0,0,"(D)","(D)","(D)",0,0,0,0
"29037","Cass, MO","4","CA6N","521","337","          Furniture and related product manufacturing",3761,4256,4389,4676,5529,6009,5764,5220,2850,1477,1335,1733,1652,1838,1975
"29037","Cass, MO","4","CA6N","522","339","          Miscellaneous manufacturing",215,300,375,490,320,293,272,231,190,151,"(D)",191,249,343,527
"29037","Cass, MO","4","CA6N","530","311-316,322-326","        Nondurable goods manufacturing",9717,9140,8161,9450,4401,4870,3833,4002,3766,4971,5459,5875,25180,24036,24299
"29037","Cass, MO","4","CA6N","531","311","          Food manufacturing",123,186,269,273,312,308,460,606,590,528,477,505,478,"(D)","(D)"
"29037","Cass, MO","4","CA6N","532","312","          Beverage and tobacco product manufacturing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29037","Cass, MO","4","CA6N","533","313","          Textile mills","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29037","Cass, MO","4","CA6N","534","314","          Textile product mills",0,0,0,0,0,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29037","Cass, MO","4","CA6N","535","315","          Apparel manufacturing","(D)","(D)","(D)","(D)","(D)","(D)",0,0,0,0,0,0,0,0,0
"29037","Cass, MO","4","CA6N","536","316","          Leather and allied product manufacturing","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29037","Cass, MO","4","CA6N","537","322","          Paper manufacturing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29037","Cass, MO","4","CA6N","538","323","          Printing and related support activities",1137,934,908,912,"(D)",1054,1144,1134,1084,1216,1215,1142,1184,1219,1248
"29037","Cass, MO","4","CA6N","539","324","          Petroleum and coal products manufacturing","(D)","(D)",0,0,0,0,0,0,0,0,0,0,0,0,0
"29037","Cass, MO","4","CA6N","541","325","          Chemical manufacturing",7349,6571,5973,7626,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29037","Cass, MO","4","CA6N","542","326","          Plastics and rubber products manufacturing","(D)","(D)","(D)","(D)",467,"(D)","(D)","(D)",810,1934,2408,2375,2279,2189,2369
"29037","Cass, MO","4","CA6N","600","42","      Wholesale trade",22868,24729,31175,33324,43335,45857,51081,54171,62789,65483,"(D)","(D)","(D)","(D)","(D)"
"29037","Cass, MO","4","CA6N","700","44-45","      Retail trade",86607,101048,109924,112726,117496,124551,128734,139173,134753,132455,132436,135642,105509,110358,118260
"29037","Cass, MO","4","CA6N","701","441","        Motor vehicle and parts dealers",19028,19325,23237,21548,19741,18496,14359,13887,11981,10899,11229,11369,13204,16609,19418
"29037","Cass, MO","4","CA6N","702","442","        Furniture and home furnishings stores",1157,1231,1323,1449,1837,2022,2873,3045,2161,2178,2012,2810,2871,2917,3159
"29037","Cass, MO","4","CA6N","703","443","        Electronics and appliance stores",1519,1637,1770,1723,1664,1981,1836,2050,1584,1585,1855,1891,1399,1398,2146
"29037","Cass, MO","4","CA6N","704","444","        Building material and garden equipment and supplies dealers",4850,5185,5250,7729,7570,11093,12422,12227,12012,11850,11856,12014,12758,15317,16677
"29037","Cass, MO","4","CA6N","705","445","        Food and beverage stores",7209,7386,6594,6938,7445,7296,7670,14570,14349,19622,20044,22004,23002,22176,22676
"29037","Cass, MO","4","CA6N","706","446","        Health and personal care stores",4252,4304,5523,5616,5980,5947,6326,7282,7190,7713,6908,7216,7504,8402,8694
"29037","Cass, MO","4","CA6N","707","447","        Gasoline stations",7224,6907,6628,6612,7406,7821,8487,9056,8368,8534,7945,8239,8941,9571,10035
"29037","Cass, MO","4","CA6N","708","448","        Clothing and clothing accessories stores",633,717,770,787,912,1175,1066,1203,1242,1523,1564,1413,1579,1617,1783
"29037","Cass, MO","4","CA6N","709","451","        Sporting goods, hobby, musical instrument, and book stores",414,405,394,451,526,495,478,643,846,765,731,871,1086,1931,2966
"29037","Cass, MO","4","CA6N","711","452","        General merchandise stores",36439,50260,54879,56510,61592,65669,70159,71550,71447,63982,64111,63014,28022,26185,26116
"29037","Cass, MO","4","CA6N","712","453","        Miscellaneous store retailers",2761,2699,2568,2713,2534,2417,2843,3380,3318,3485,3775,4282,4819,3867,4133
"29037","Cass, MO","4","CA6N","713","454","        Nonstore retailers",1121,992,988,650,289,139,215,280,255,319,406,519,324,368,457
"29037","Cass, MO","4","CA6N","800","48-49","      Transportation and warehousing",24418,25101,33310,43368,46204,50324,53321,61562,61323,63283,64122,65832,103056,107097,108674
